image,caption
2095444126_201ff9f222.jpg,كلب يرتجف ويهز رأسه لتجفيف نفسه بعد أن أصبح مبللاً.
2095478050_736c4d2d28.jpg,أطفال يشاهدون عرضًا موسيقيًا لرجل يعزف الغيتار وطفل يعزف الهارمونيكا على المسرح.
209605542_ca9cc52e7b.jpg,يظهر متسلق صخور وهو يتسلق جرفًا صخريًا عاليًا، مع أشجار خضراء تمتد في الأسفل.
2096771662_984441d20d.jpg,رجلان يراقبان الأفق بمنظار في ضوء شروق أو غروب الشمس.
2097398349_ff178b3f1b.jpg,متجول يقف بابتهاج في منظر طبيعي جبلي جليدي رائع.
2097403787_77a154f5b9.jpg,شخص يقف على أرض صخرية أمام نهر جليدي ضخم وبحيرة جليدية في منطقة جبلية.
2097407245_c798e0dcaf.jpg,يظهر رجل يقف بحماس أمام جدران جليدية ضخمة وبحيرة جليدية مليئة بالجليد.
2097420505_439f63c863.jpg,مصور يجلس القرفصاء على الثلج أمام كتلة جليدية ضخمة في منظر طبيعي جبلي.
2097489021_ca1b9f5c3b.jpg,تظهر طفلة صغيرة ترتدي زي جنية جميل بأجنحة وعصا سحرية على خشبة مسرح، مع دمية كسارة البندق في الخلفية.
2098174172_e57d86ea03.jpg,مشهد جبلي خلاب يظهر متنزهًا يقف بين الثلوج والصخور تحت سماء زرقاء.
2098418613_85a0c9afea.jpg,كلب بني كبير يقف في فناء خارجي موحل، مع سيارة خضراء ومنزل في الخلفية.
